Motif,NL/AD,NL/MCI,MCI/CONV,AD/CONV,NL/ER(NL),NL/DD(NL),AD/DD(AD),AD/ER(AD)
531119,0.1296,0.1072,0.0392,0.2626,0.0002,0.0002,0.0002,0.0002
531118,0.0606,0.441,0.1124,0.245,0.0004,0.0846,0.114,0.0002
576611,0.4504,0.397,0.3654,0.4992,0.0006,0.0,0.0,0.0002
546359,0.1862,0.2672,0.3362,0.3508,0.0002,0.0302,0.384,0.0002
576615,0.234,0.366,0.2554,0.148,0.0002,0.0,0.0,0.0002
576614,0.175,0.1616,0.4012,0.4016,0.0002,0.002,0.071,0.0002
158333,0.1056,0.3252,0.2958,0.2128,0.0228,0.0,0.041,0.0096
22990,0.1522,0.374,0.2012,0.4858,0.0002,0.0,0.0,0.0002
545663,0.0438,0.159,0.1588,0.0526,0.4756,0.0,0.0,0.025
100044,0.187,0.1718,0.002,0.2092,0.0002,0.0002,0.0002,0.0002
283998,0.2058,0.0268,0.1878,0.4332,0.0002,0.0,0.002,0.0002
697277,0.019,0.4006,0.0388,0.4136,0.0002,0.1972,0.0,0.0044
149710,0.0838,0.2712,0.058,0.2724,0.0,0.0,0.0,0.1222
149711,0.35,0.2844,0.4934,0.4294,0.0,0.0,0.0,0.0
26071,0.339,0.0498,0.2818,0.3052,0.0002,0.2664,0.4872,0.0002
2527,0.0002,0.0734,0.0166,0.2392,0.0002,0.0054,0.0258,0.0002
26075,0.0298,0.485,0.055,0.003,0.0002,0.2668,0.0168,0.0002
26077,0.3348,0.1932,0.4894,0.05,0.0002,0.0,0.03,0.0002
26079,0.417,0.025,0.0678,0.2474,0.0002,0.0,0.01,0.0002
99948,0.1238,0.3904,0.0532,0.2962,0.0026,0.103,0.2496,0.4326
99947,0.1666,0.132,0.2842,0.343,0.0116,0.1018,0.206,0.0002
575034,0.1488,0.4548,0.3996,0.1476,0.0002,0.0254,0.1504,0.0002
575036,0.3584,0.4736,0.184,0.1486,0.464,0.0674,0.0002,0.2448
575031,0.2738,0.0584,0.1072,0.391,0.4734,0.0,0.0,0.0126
575033,0.0498,0.0038,0.0078,0.0516,0.0,0.0,0.0152,0.347
38558,0.2954,0.169,0.0926,0.064,0.0002,0.0028,0.013,0.0002
157022,0.099,0.0202,0.024,0.077,0.1794,0.0,0.0086,0.0028
17407,0.4804,0.4578,0.0608,0.1426,0.0002,0.0194,0.1088,0.0002
575039,0.2722,0.3868,0.489,0.2702,0.3016,0.0,0.0,0.1356
693999,0.4254,0.0994,0.4506,0.3414,0.0002,0.0722,0.4356,0.0002
924,0.4724,0.4414,0.4866,0.4994,0.0034,0.0,0.0,0.012
926,0.4372,0.2828,0.2316,0.1502,0.0002,0.0,0.0002,0.0002
33719,0.0064,0.0572,0.435,0.142,0.0002,0.1264,0.0,0.0002
33710,0.1238,0.147,0.1592,0.0644,0.0002,0.4482,0.1984,0.0002
153303,0.1298,0.2912,0.326,0.4992,0.0022,0.0,0.0,0.1976
530795,0.0554,0.2406,0.413,0.0106,0.0,0.0002,0.0034,0.3824
153309,0.0662,0.1288,0.075,0.4288,0.0032,0.0,0.0474,0.0002
557674,0.0038,0.2518,0.0554,0.0278,0.0,0.0,0.0,0.0
557673,0.1198,0.3844,0.4738,0.014,0.0,0.0008,0.0,0.0
27850,0.4916,0.3376,0.045,0.0614,0.0002,0.0,0.0,0.0002
27854,0.1208,0.1514,0.4088,0.3122,0.0002,0.0002,0.001,0.0002
18575,0.0364,0.4056,0.1898,0.1784,0.0,0.0,0.0,0.0
18572,0.0074,0.3026,0.015,0.4558,0.0,0.0,0.0,0.0
529093,0.0012,0.3086,0.0056,0.1162,0.0,0.0,0.0,0.0
272589,0.2638,0.1414,0.1212,0.3176,0.0002,0.0048,0.1612,0.0002
529097,0.0624,0.3234,0.0044,0.3672,0.0,0.0076,0.0004,0.0
529094,0.0,0.3592,0.004,0.0544,0.0,0.0016,0.0006,0.0
169566,0.143,0.4146,0.4016,0.121,0.015,0.0,0.0,0.4474
529098,0.0,0.1608,0.026,0.1368,0.0,0.3054,0.3794,0.0
296830,0.1736,0.2092,0.2344,0.2398,0.0002,0.4256,0.015,0.0002
295337,0.0238,0.2768,0.005,0.2478,0.0,0.0,0.0,0.0
26986,0.4292,0.3902,0.2922,0.38,0.0002,0.0348,0.3898,0.0002
26982,0.2068,0.2468,0.2704,0.0752,0.0002,0.0002,0.0002,0.0002
18750,0.2128,0.1132,0.1552,0.2482,0.0002,0.0,0.0,0.0
18751,0.0722,0.4558,0.3884,0.1378,0.4878,0.0,0.0,0.0
543406,0.4186,0.456,0.075,0.265,0.0562,0.0,0.0,0.1358
543407,0.192,0.32,0.0946,0.039,0.0002,0.0,0.0278,0.0002
543150,0.4022,0.1602,0.3624,0.422,0.0014,0.0,0.0,0.0026
543403,0.0838,0.4598,0.1892,0.1414,0.0002,0.0002,0.0002,0.0002
115543,0.0482,0.1356,0.1904,0.086,0.3304,0.0,0.0,0.049
79566,0.0984,0.3176,0.2146,0.0686,0.0224,0.0,0.377,0.0046
530894,0.0904,0.23,0.1246,0.0546,0.0114,0.0,0.0,0.0012
532941,0.0518,0.46,0.1298,0.2116,0.0002,0.0002,0.0002,0.0002
532943,0.3548,0.2984,0.1416,0.1764,0.0,0.0,0.0,0.0
532942,0.1564,0.2868,0.0182,0.4004,0.0038,0.0002,0.0008,0.0002
279387,0.088,0.3236,0.26,0.1504,0.0,0.0,0.0,0.0
541379,0.0744,0.2628,0.0094,0.4892,0.1214,0.0002,0.0002,0.0002
541371,0.0746,0.0668,0.2978,0.3018,0.173,0.0,0.0,0.0966
541801,0.0336,0.4334,0.0916,0.2026,0.0002,0.0002,0.0002,0.0002
1454,0.0796,0.2862,0.0114,0.3838,0.0002,0.0736,0.4696,0.0002
1455,0.4548,0.3728,0.0358,0.0926,0.0002,0.1866,0.3256,0.0002
136142,0.1302,0.4042,0.2302,0.004,0.0188,0.1088,0.055,0.0002
1451,0.2968,0.2792,0.4906,0.1578,0.0002,0.0002,0.0002,0.0002
154830,0.2712,0.4308,0.3,0.4596,0.0002,0.0002,0.0002,0.0002
100699,0.061,0.4998,0.216,0.195,0.0,0.0,0.0,0.0148
154839,0.0152,0.3644,0.3026,0.0266,0.0754,0.0,0.0014,0.0302
170718,0.2744,0.0914,0.3748,0.4944,0.0002,0.0916,0.381,0.0002
170717,0.317,0.0244,0.1674,0.4534,0.0002,0.1386,0.2632,0.0002
38238,0.0134,0.205,0.3128,0.1394,0.0002,0.0,0.0,0.0002
551326,0.4276,0.092,0.0148,0.2506,0.0508,0.0008,0.001,0.06
279966,0.3188,0.206,0.2108,0.346,0.0,0.0,0.0,0.0
551324,0.3074,0.1984,0.037,0.3966,0.0002,0.0002,0.0002,0.0002
279963,0.2738,0.4562,0.4234,0.0926,0.3688,0.0048,0.0004,0.2464
531182,0.3478,0.1032,0.084,0.2538,0.0002,0.0002,0.0002,0.0002
289723,0.1706,0.1192,0.3412,0.3624,0.0002,0.37,0.1962,0.0002
174830,0.2114,0.3142,0.3658,0.3376,0.0002,0.0002,0.001,0.0002
266975,0.173,0.2426,0.101,0.074,0.0832,0.0,0.0,0.3684
5838,0.0028,0.4792,0.1416,0.0614,0.0006,0.0,0.0,0.0238
838351,0.06,0.0918,0.484,0.3024,0.0002,0.0,0.0008,0.0002
838350,0.0872,0.092,0.4092,0.337,0.0002,0.3514,0.4412,0.0002
19003,0.3906,0.2878,0.3518,0.3368,0.0002,0.0,0.0,0.0016
19002,0.3636,0.2418,0.0966,0.4248,0.0,0.0,0.0,0.0
19001,0.0422,0.309,0.0872,0.1426,0.0002,0.0002,0.0002,0.0002
19007,0.3922,0.245,0.0846,0.1842,0.0326,0.0,0.0,0.0022
19006,0.1768,0.404,0.4906,0.2098,0.0,0.0,0.0,0.0
181981,0.2338,0.3268,0.3924,0.4792,0.4334,0.0,0.0,0.1906
19004,0.0042,0.4536,0.1568,0.0744,0.0,0.0,0.0002,0.0
76782,0.0372,0.466,0.1408,0.0048,0.0546,0.0,0.0044,0.0002
51175,0.0082,0.0346,0.3524,0.1344,0.0002,0.0002,0.0024,0.0002
707278,0.3234,0.0738,0.382,0.353,0.0002,0.0,0.0138,0.0002
17215,0.0594,0.313,0.45,0.2708,0.0002,0.0044,0.0,0.0072
101070,0.1434,0.132,0.2256,0.1036,0.1082,0.0,0.0,0.2442
51179,0.4598,0.317,0.337,0.4548,0.0002,0.0,0.0006,0.0002
82605,0.3472,0.033,0.0472,0.3672,0.0,0.0,0.0,0.0
379598,0.3932,0.4454,0.4782,0.4696,0.011,0.0,0.0,0.0042
154301,0.2646,0.0156,0.054,0.3146,0.0002,0.0212,0.4948,0.0006
146638,0.0218,0.1266,0.4954,0.1702,0.0002,0.0002,0.0002,0.0002
542059,0.3132,0.1134,0.0446,0.0782,0.0006,0.0,0.0,0.0192
550499,0.2194,0.3116,0.2742,0.4038,0.0002,0.3304,0.4122,0.0002
550495,0.3564,0.2302,0.148,0.0286,0.1124,0.0,0.0,0.0432
550492,0.1338,0.2634,0.296,0.4682,0.0,0.0,0.0,0.0
550490,0.4194,0.411,0.2298,0.2572,0.0,0.0,0.0,0.0
42363,0.2594,0.1536,0.0816,0.0734,0.0002,0.0002,0.0002,0.0002
21983,0.0622,0.3624,0.016,0.462,0.0002,0.0,0.0,0.0002
117143,0.2928,0.3458,0.135,0.0616,0.0002,0.0002,0.001,0.0002
42367,0.1376,0.015,0.238,0.1018,0.0002,0.0002,0.0002,0.0002
42365,0.0568,0.1218,0.4564,0.3068,0.0002,0.0002,0.0002,0.0002
680823,0.1582,0.4274,0.099,0.2724,0.0002,0.0,0.003,0.0002
118487,0.3846,0.1078,0.366,0.3754,0.0136,0.0,0.0246,0.1432
535743,0.0176,0.1536,0.1406,0.2776,0.0192,0.0,0.0,0.0664
52375,0.2758,0.2782,0.0258,0.0274,0.0002,0.4288,0.0064,0.0002
17367,0.4016,0.4812,0.3556,0.2932,0.2928,0.0,0.0,0.2136
166318,0.331,0.3504,0.4244,0.3994,0.0,0.0,0.0,0.0
559319,0.4192,0.3442,0.149,0.2092,0.1956,0.0096,0.0014,0.2654
166315,0.2948,0.2096,0.2082,0.2366,0.0,0.0,0.0,0.002
538222,0.4602,0.413,0.354,0.4404,0.3482,0.0,0.0,0.3228
559311,0.2176,0.269,0.3114,0.1934,0.0002,0.2942,0.0,0.0002
559310,0.229,0.219,0.292,0.2936,0.0002,0.0,0.0,0.0002
2779,0.0334,0.2464,0.0174,0.2678,0.0002,0.4976,0.3262,0.0002
10327,0.257,0.0576,0.1962,0.0628,0.0,0.3138,0.006,0.0004
70574,0.0788,0.494,0.3098,0.2118,0.0002,0.012,0.058,0.0002
70572,0.0496,0.4256,0.2878,0.0054,0.0,0.0198,0.0086,0.0004
2775,0.0032,0.3954,0.1112,0.1062,0.0004,0.0,0.0,0.1966
278953,0.1582,0.2942,0.0496,0.3648,0.0,0.3294,0.1218,0.0018
278957,0.1408,0.117,0.3178,0.0168,0.3726,0.0114,0.1156,0.0488
297278,0.4198,0.4748,0.287,0.3854,0.0,0.0,0.0,0.0
9143,0.4296,0.0344,0.2376,0.2492,0.0008,0.0,0.0,0.0048
297275,0.356,0.1442,0.1594,0.4558,0.0,0.0,0.0,0.0
9147,0.0114,0.0602,0.4026,0.1948,0.0002,0.0228,0.038,0.0002
173438,0.3156,0.0996,0.408,0.1884,0.0002,0.0002,0.0002,0.0002
269470,0.124,0.2292,0.1348,0.422,0.0014,0.0,0.0,0.0006
173437,0.4454,0.4428,0.3566,0.2814,0.0002,0.0002,0.0002,0.0002
173431,0.3674,0.0644,0.277,0.2796,0.0002,0.0002,0.0002,0.0002
17093,0.0002,0.443,0.039,0.0512,0.0,0.0,0.0,0.0
17091,0.0012,0.4094,0.006,0.1616,0.0,0.0026,0.0004,0.1696
17097,0.0014,0.1382,0.042,0.2696,0.0,0.0,0.0,0.0
17094,0.0,0.197,0.0322,0.0638,0.0,0.0,0.0,0.0
17095,0.3136,0.2924,0.4692,0.1942,0.0,0.0,0.0,0.0
17098,0.0024,0.3266,0.075,0.0132,0.0,0.0,0.0,0.0
70317,0.0048,0.4662,0.2704,0.0294,0.0,0.0,0.0,0.0
70623,0.3744,0.3668,0.4102,0.2918,0.0002,0.3346,0.1106,0.001
21454,0.3578,0.229,0.0482,0.0254,0.0002,0.2498,0.18,0.0002
139881,0.0906,0.1808,0.0496,0.0952,0.0108,0.0046,0.089,0.0002
135853,0.0086,0.3058,0.0386,0.1672,0.0,0.0,0.0,0.0
33388,0.1278,0.2102,0.0032,0.3024,0.0,0.061,0.0522,0.0
33389,0.3062,0.0824,0.0402,0.1698,0.0,0.0,0.0,0.0
149709,0.0048,0.414,0.0962,0.132,0.1214,0.0,0.0,0.0002
19142,0.3218,0.4372,0.374,0.3484,0.0054,0.2414,0.0156,0.0002
33382,0.0,0.2872,0.0038,0.1682,0.0002,0.0002,0.0002,0.0002
33383,0.1288,0.0632,0.0112,0.2502,0.0002,0.0002,0.0002,0.0002
33385,0.0294,0.469,0.1786,0.1302,0.0,0.2448,0.0006,0.0
33386,0.012,0.222,0.0554,0.0302,0.0,0.0,0.0,0.0
19415,0.3728,0.238,0.4746,0.4252,0.0002,0.022,0.0902,0.0002
41983,0.1172,0.4986,0.058,0.4182,0.0002,0.0,0.0038,0.0002
141726,0.0262,0.0812,0.016,0.0538,0.0002,0.0002,0.0002,0.0002
531067,0.2116,0.325,0.1792,0.3188,0.0028,0.1004,0.0572,0.0004
668639,0.4006,0.1076,0.4446,0.1822,0.0002,0.0,0.0138,0.0064
542941,0.1338,0.1262,0.4412,0.4994,0.0266,0.0,0.0,0.4978
137150,0.3412,0.4528,0.3898,0.333,0.3734,0.0,0.0,0.1434
694717,0.0392,0.1808,0.2872,0.0652,0.0002,0.0004,0.183,0.0002
694711,0.0228,0.1598,0.4876,0.0056,0.0002,0.0002,0.0002,0.0002
116079,0.1122,0.2502,0.0234,0.0054,0.0006,0.0,0.0536,0.0002
142399,0.2222,0.1124,0.3942,0.0144,0.2532,0.0,0.0,0.0406
142398,0.0204,0.2444,0.1014,0.0502,0.0002,0.0002,0.0002,0.0002
164253,0.125,0.3816,0.357,0.1736,0.0,0.0,0.0,0.0
164254,0.1376,0.468,0.4116,0.0506,0.0,0.0,0.0,0.0
164255,0.457,0.0722,0.3944,0.2028,0.0,0.0,0.0,0.0
167086,0.047,0.2154,0.0158,0.1574,0.0002,0.434,0.0564,0.0002
268783,0.3752,0.4192,0.2058,0.2492,0.0002,0.2026,0.1626,0.0002
281531,0.108,0.158,0.1792,0.1422,0.0002,0.24,0.2946,0.0002
546430,0.49,0.4722,0.3658,0.4756,0.4048,0.0,0.0,0.2774
275294,0.0594,0.0726,0.065,0.0464,0.0002,0.0002,0.0008,0.0002
137373,0.3142,0.224,0.1718,0.4646,0.0,0.0,0.0,0.0
71789,0.0104,0.2004,0.4424,0.3016,0.0,0.001,0.0006,0.0
562519,0.4138,0.4124,0.3016,0.3948,0.3046,0.0,0.0,0.467
538235,0.0488,0.4076,0.1582,0.4222,0.015,0.0,0.0,0.3654
538231,0.1272,0.415,0.2762,0.4146,0.0002,0.0,0.0,0.0002
33965,0.2216,0.049,0.3622,0.123,0.0,0.0,0.0,0.0
533229,0.1034,0.0442,0.1096,0.1802,0.0004,0.0,0.0138,0.005
33961,0.0,0.16,0.073,0.0526,0.0,0.0,0.0,0.0
33962,0.0362,0.351,0.02,0.2828,0.0002,0.0014,0.0064,0.0002
541499,0.1264,0.2956,0.1056,0.0224,0.111,0.0676,0.0228,0.0138
280895,0.372,0.4284,0.407,0.4102,0.278,0.085,0.0,0.1662
280894,0.345,0.0236,0.1616,0.4846,0.409,0.0,0.0,0.0762
280891,0.3554,0.4882,0.3536,0.2608,0.4756,0.0,0.0,0.3048
238494,0.1418,0.2334,0.2278,0.0626,0.0002,0.4742,0.2336,0.0002
272445,0.1342,0.4816,0.4318,0.0744,0.0,0.0002,0.0,0.0
547263,0.262,0.0192,0.1674,0.2832,0.0004,0.0,0.0,0.01
272982,0.183,0.4814,0.342,0.0382,0.0,0.2088,0.0084,0.0
117407,0.2258,0.369,0.2354,0.3454,0.008,0.0,0.0412,0.0062
699038,0.3128,0.479,0.1378,0.323,0.0678,0.0,0.0,0.1884
10971,0.2522,0.0622,0.3532,0.16,0.0156,0.0,0.0,0.0882
76255,0.1942,0.1234,0.1526,0.189,0.1114,0.0,0.0,0.0208
268925,0.3782,0.0836,0.276,0.3344,0.0498,0.0038,0.0,0.1194
27050,0.2368,0.331,0.174,0.4726,0.0002,0.0,0.0004,0.0002
87406,0.2794,0.302,0.02,0.1362,0.0002,0.0,0.0012,0.0002
87407,0.2424,0.103,0.2106,0.3468,0.0002,0.0072,0.4,0.004
268923,0.2882,0.4614,0.207,0.4062,0.0004,0.0678,0.0,0.001
552159,0.0568,0.4674,0.1902,0.018,0.0002,0.0062,0.3986,0.0002
552151,0.3994,0.3952,0.3274,0.4438,0.0002,0.3728,0.3394,0.0002
6462,0.026,0.1654,0.1938,0.0398,0.0116,0.0,0.0,0.1004
6463,0.11,0.0782,0.1298,0.1404,0.0002,0.0,0.0,0.004
552155,0.4146,0.1894,0.4704,0.2474,0.0002,0.3818,0.4038,0.0002
552157,0.008,0.3684,0.4772,0.0344,0.0002,0.0002,0.3,0.0002
174446,0.187,0.228,0.471,0.1056,0.238,0.0,0.0056,0.0498
50783,0.0782,0.272,0.0946,0.4606,0.0002,0.0032,0.0026,0.0002
50782,0.3428,0.4678,0.3228,0.3094,0.0002,0.0,0.0002,0.0002
50837,0.0294,0.318,0.4356,0.0028,0.0002,0.0002,0.0002,0.0002
50839,0.4666,0.1994,0.0596,0.0632,0.0002,0.0002,0.0316,0.0002
576057,0.034,0.1654,0.4008,0.0136,0.0288,0.4324,0.2898,0.0004
576054,0.284,0.4136,0.4954,0.3674,0.0,0.0,0.0,0.0
576053,0.3846,0.1078,0.4034,0.0754,0.0,0.0,0.0,0.0016
576051,0.2254,0.4326,0.18,0.4524,0.0186,0.0004,0.0,0.0
576058,0.4258,0.0352,0.028,0.3366,0.0002,0.1408,0.2228,0.0002
104063,0.0826,0.0076,0.3068,0.2296,0.0002,0.3222,0.0626,0.0016
144238,0.0644,0.3844,0.4794,0.1554,0.0002,0.0002,0.0002,0.0002
545703,0.3562,0.3248,0.116,0.0646,0.0044,0.0,0.0,0.0024
541631,0.1226,0.4246,0.4842,0.1148,0.016,0.0,0.0,0.1988
9934,0.1244,0.2394,0.3406,0.417,0.0002,0.0,0.0,0.0002
576631,0.264,0.121,0.3428,0.1222,0.0002,0.0092,0.0002,0.0002
531175,0.0654,0.163,0.216,0.0766,0.0104,0.0,0.071,0.0002
531179,0.0308,0.3326,0.0658,0.1736,0.0002,0.0002,0.0002,0.0002
576639,0.3226,0.3822,0.4598,0.1356,0.0002,0.2884,0.001,0.0004
16775,0.0,0.2892,0.022,0.2738,0.0,0.0472,0.2532,0.0
22167,0.4158,0.4856,0.0576,0.0766,0.0002,0.0002,0.0034,0.0002
838094,0.0714,0.3208,0.0864,0.4242,0.0002,0.1378,0.1696,0.0002
545646,0.3088,0.3144,0.4162,0.4018,0.3232,0.0,0.0,0.437
240622,0.3916,0.0806,0.3852,0.3742,0.0002,0.0034,0.1108,0.0002
43775,0.0738,0.0376,0.4624,0.4756,0.0002,0.0002,0.0508,0.0002
312782,0.4318,0.2254,0.0848,0.338,0.0002,0.0,0.0,0.0002
603631,0.2018,0.1362,0.2378,0.235,0.0002,0.1356,0.3322,0.0002
559766,0.211,0.298,0.236,0.197,0.0,0.0,0.0,0.0
617630,0.4906,0.4402,0.2736,0.3568,0.0002,0.0034,0.0144,0.001
135629,0.2,0.1022,0.07,0.303,0.0002,0.0002,0.0002,0.0002
135625,0.1106,0.1724,0.1014,0.1682,0.0004,0.0002,0.0002,0.0002
544447,0.3928,0.1134,0.1034,0.2942,0.0002,0.0,0.0,0.001
697294,0.2644,0.1612,0.1582,0.0068,0.0002,0.0438,0.0126,0.0002
541373,0.44,0.3976,0.4336,0.416,0.0,0.0,0.0,0.0
2543,0.0128,0.3582,0.0062,0.3638,0.0002,0.197,0.0724,0.0002
270749,0.0092,0.231,0.13,0.3306,0.0,0.0,0.0002,0.0
136140,0.258,0.2152,0.3804,0.023,0.0002,0.0002,0.0002,0.0002
26094,0.205,0.4036,0.4606,0.1726,0.0006,0.0,0.0,0.0002
26095,0.4516,0.3082,0.2702,0.237,0.0002,0.0838,0.3716,0.0002
26093,0.4172,0.2394,0.496,0.3466,0.001,0.0,0.0,0.0048
165853,0.1062,0.0168,0.151,0.4276,0.0002,0.0,0.0164,0.0002
11447,0.3642,0.4382,0.3002,0.3422,0.1392,0.0,0.0,0.2534
165854,0.266,0.3212,0.3712,0.0196,0.097,0.0,0.0,0.452
297069,0.0272,0.2158,0.2086,0.0476,0.0,0.0,0.0,0.0776
23007,0.18,0.3456,0.1696,0.422,0.0002,0.0,0.0,0.008
557757,0.2146,0.2886,0.079,0.3346,0.0,0.0,0.0,0.0
567003,0.1744,0.3732,0.4812,0.178,0.145,0.0,0.0,0.0566
567007,0.404,0.3976,0.4584,0.4148,0.003,0.0,0.0,0.0754
567005,0.032,0.0662,0.4462,0.349,0.0002,0.0,0.0002,0.0002
17131,0.4514,0.377,0.2072,0.1814,0.3746,0.0,0.0,0.1294
17133,0.0952,0.1964,0.2516,0.061,0.0002,0.0,0.0,0.0002
17135,0.457,0.4264,0.3066,0.2896,0.0002,0.0,0.0016,0.0002
17134,0.0416,0.4566,0.021,0.483,0.0002,0.0002,0.0002,0.0002
148310,0.3458,0.1242,0.017,0.0836,0.0362,0.0,0.0,0.0026
148398,0.02,0.3808,0.3644,0.0246,0.3038,0.0002,0.0058,0.0086
152414,0.2048,0.0398,0.2374,0.0336,0.0294,0.0,0.4142,0.0422
148390,0.1836,0.37,0.3824,0.4786,0.0,0.0026,0.0,0.0
148393,0.1984,0.1716,0.4734,0.4926,0.0662,0.0,0.0,0.397
148395,0.1584,0.1724,0.0758,0.2794,0.1264,0.0,0.0,0.0638
148394,0.055,0.3308,0.3848,0.0394,0.0002,0.4174,0.1032,0.0002
148396,0.0002,0.0254,0.434,0.0638,0.0,0.0,0.0,0.0
153325,0.3932,0.0486,0.1236,0.4922,0.0002,0.0,0.0198,0.0004
297687,0.3444,0.3962,0.0898,0.1788,0.0028,0.0,0.0,0.1312
146157,0.0884,0.1202,0.3544,0.4736,0.0012,0.0,0.0,0.0006
557657,0.144,0.3708,0.3916,0.0234,0.0,0.0,0.0,0.0
83403,0.0442,0.125,0.0418,0.1094,0.0,0.0,0.0,0.0
534685,0.187,0.3862,0.4474,0.1944,0.0,0.0,0.0,0.0
534686,0.0372,0.2312,0.406,0.0984,0.0,0.0,0.0,0.0
616862,0.4908,0.2124,0.2636,0.452,0.0002,0.194,0.1976,0.0002
135994,0.0186,0.2166,0.326,0.0532,0.0,0.0,0.0,0.0
139741,0.3864,0.1228,0.149,0.3416,0.0002,0.0,0.001,0.0002
135998,0.0494,0.4602,0.2596,0.2014,0.0,0.0,0.002,0.3036
27871,0.17,0.043,0.384,0.3772,0.0002,0.0,0.0168,0.0002
84571,0.0586,0.3616,0.2182,0.1246,0.0002,0.0002,0.0002,0.0002
99742,0.3092,0.243,0.1606,0.4318,0.4654,0.0,0.0,0.084
301774,0.3554,0.263,0.184,0.4152,0.0,0.0,0.0,0.0
39661,0.0676,0.0532,0.4102,0.3314,0.0002,0.0,0.0,0.0354
574366,0.2094,0.2096,0.28,0.3408,0.0006,0.0314,0.0768,0.0002
248222,0.3242,0.4382,0.3738,0.4504,0.0002,0.044,0.078,0.0002
574361,0.0486,0.1862,0.312,0.0834,0.0272,0.0988,0.0302,0.0002
568555,0.463,0.1696,0.3508,0.1792,0.0002,0.0,0.0004,0.0002
8935,0.1202,0.043,0.2746,0.093,0.0002,0.004,0.2952,0.0002
568557,0.027,0.148,0.3162,0.2968,0.0002,0.2642,0.0436,0.0002
18511,0.4832,0.0962,0.0694,0.3986,0.0,0.0,0.0,0.0
543390,0.3814,0.3426,0.4626,0.2578,0.0,0.0,0.0,0.0
33774,0.3246,0.0462,0.1108,0.1604,0.0002,0.0002,0.0002,0.0002
296652,0.2792,0.271,0.0288,0.2894,0.0002,0.0036,0.0014,0.0002
18519,0.015,0.2526,0.0158,0.2094,0.0204,0.0378,0.3776,0.0394
566719,0.28,0.2628,0.45,0.4742,0.0536,0.0,0.0,0.1502
528701,0.0142,0.3624,0.116,0.2368,0.3856,0.0108,0.0732,0.0008
34271,0.4252,0.452,0.475,0.4934,0.0034,0.0,0.0,0.0072
142270,0.4162,0.1752,0.3224,0.446,0.0002,0.0002,0.0094,0.0002
1694,0.452,0.412,0.1632,0.1776,0.0024,0.0,0.0,0.0014
166583,0.4318,0.334,0.1044,0.1946,0.17,0.0002,0.0,0.1588
33599,0.358,0.0678,0.2288,0.068,0.0002,0.0004,0.1392,0.0002
33598,0.267,0.0392,0.3886,0.0564,0.0002,0.0002,0.1048,0.0002
33595,0.0006,0.0016,0.3924,0.1494,0.0002,0.0002,0.0076,0.0002
543179,0.0898,0.0806,0.4406,0.067,0.0,0.0,0.0,0.0
33591,0.1178,0.0684,0.4478,0.4838,0.0002,0.0002,0.0002,0.0002
532967,0.3668,0.194,0.022,0.0378,0.0,0.0,0.0,0.0
273471,0.301,0.21,0.211,0.3314,0.0,0.0,0.0,0.0
273470,0.0174,0.166,0.4998,0.1502,0.1788,0.0002,0.0054,0.0116
34011,0.2892,0.1662,0.2942,0.416,0.0,0.0,0.0,0.0
34013,0.0108,0.404,0.2456,0.009,0.0002,0.0,0.0,0.049
166587,0.0164,0.3386,0.398,0.0576,0.0002,0.0022,0.0,0.0002
34015,0.0244,0.195,0.3458,0.1274,0.03,0.0,0.0,0.0006
574775,0.2582,0.216,0.4568,0.172,0.0,0.0,0.0,0.0008
39295,0.2804,0.0016,0.4506,0.1946,0.0002,0.3778,0.4804,0.0002
694909,0.4458,0.3064,0.4318,0.4642,0.0036,0.0,0.0002,0.0034
312270,0.1914,0.1954,0.0478,0.4116,0.0002,0.0002,0.0002,0.0002
157405,0.407,0.386,0.065,0.1792,0.142,0.0,0.0,0.1438
157407,0.0172,0.2304,0.1836,0.0116,0.0188,0.0,0.0534,0.0002
157406,0.2798,0.1936,0.2346,0.1084,0.0006,0.074,0.3862,0.0016
72043,0.0192,0.1898,0.0162,0.0714,0.1304,0.3264,0.3602,0.0002
23021,0.4388,0.4312,0.4264,0.4238,0.0002,0.0,0.0,0.0002
576103,0.2968,0.4984,0.3942,0.3948,0.0044,0.0,0.0,0.059
272879,0.0516,0.3832,0.1648,0.4528,0.0002,0.0,0.0,0.039
557884,0.127,0.3344,0.2008,0.4758,0.0002,0.0002,0.0002,0.0002
557887,0.3772,0.2054,0.217,0.3946,0.0002,0.013,0.137,0.0002
557886,0.3638,0.2482,0.282,0.1912,0.0002,0.0002,0.0374,0.0002
557883,0.4638,0.3722,0.2984,0.4668,0.0002,0.0002,0.0002,0.0002
557882,0.2924,0.3658,0.2454,0.4244,0.134,0.0002,0.0118,0.0156
154813,0.2038,0.002,0.0598,0.4466,0.0002,0.0002,0.1552,0.0002
560315,0.11,0.2024,0.4726,0.0676,0.0002,0.0002,0.1452,0.0002
5582,0.4222,0.3654,0.339,0.45,0.0004,0.0,0.0,0.0002
76271,0.4314,0.2236,0.4634,0.0912,0.0002,0.009,0.2524,0.0002
170733,0.2602,0.169,0.1706,0.1734,0.0696,0.0,0.0,0.2884
35071,0.0898,0.404,0.2544,0.29,0.0002,0.244,0.172,0.0002
40383,0.0724,0.3138,0.1448,0.4742,0.0002,0.0,0.0246,0.0002
267579,0.2114,0.3426,0.1166,0.4924,0.0,0.0,0.0,0.0342
