Motifs:     Frequencies:
267692      0.00%
70045       0.00%
532797      0.00%
5022        0.00%
35163       0.00%
541839      0.00%
35931       0.00%
3231        0.00%
267945      0.00%
136092      0.00%
149710      0.00%
267676      0.00%
2798        0.00%
34366       0.00%
35415       0.00%
164764      0.00%
272981      0.00%
541245      0.00%
297557      0.00%
4815        0.00%
17326       0.00%
295781      0.00%
137421      0.00%
272986      0.00%
270749      0.00%
164694      0.00%
10862       0.00%
100956      0.00%
281292      0.00%
137325      0.00%
8941        0.00%
166045      0.00%
5790        0.00%
35502       0.00%
295846      0.00%
164777      0.00%
141518      0.00%
559721      0.00%
272590      0.00%
35438       0.00%
557996      0.00%
72396       0.00%
4589        0.00%
7342        0.00%
84061       0.00%
18123       0.00%
70556       0.00%
6558        0.00%
74652       0.00%
17771       0.00%
6606        0.00%
140198      0.00%
19518       0.00%
148393      0.00%
297622      0.00%
164773      0.00%
84684       0.00%
281177      0.00%
268445      0.00%
17262       0.00%
18782       0.00%
16847       0.00%
99932       0.00%
17503       0.00%
100558      0.00%
19115       0.00%
266958      0.00%
272493      0.00%
559765      0.00%
84141       0.00%
100044      0.00%
273065      0.00%
6507        0.00%
135630      0.00%
18071       0.00%
297053      0.00%
27030       0.00%
281173      0.00%
140201      0.00%
164510      0.00%
6759        0.00%
165022      0.00%
4559        0.00%
11358       0.00%
280924      0.00%
6830        0.00%
16799       0.00%
10958       0.00%
7335        0.00%
9166        0.00%
297561      0.00%
19543       0.00%
19095       0.00%
296618      0.00%
33439       0.00%
27334       0.00%
5038        0.00%
136105      0.00%
34391       0.00%
148326      0.00%
164812      0.00%
529566      0.00%
266813      0.00%
6455        0.00%
34911       0.00%
18862       0.00%
559261      0.00%
19054       0.00%
295830      0.00%
18846       0.00%
280637      0.00%
74142       0.00%
17079       0.00%
33119       0.00%
98717       0.00%
297641      0.00%
74554       0.00%
71837       0.00%
26026       0.00%
72348       0.00%
281196      0.00%
281193      0.00%
268965      0.00%
7278        0.00%
17819       0.00%
557469      0.00%
4958        0.00%
10654       0.00%
100509      0.00%
70458       0.00%
17982       0.00%
5327        0.00%
2795        0.00%
11470       0.00%
82605       0.00%
137389      0.00%
140197      0.00%
532942      0.00%
148428      0.00%
164714      0.00%
100525      0.00%
268716      0.00%
34158       0.00%
557725      0.00%
8559        0.00%
166094      0.00%
33375       0.00%
137277      0.00%
272445      0.00%
11374       0.00%
557882      0.00%
17134       0.00%
4926        0.00%
541086      0.00%
17019       0.00%
297372      0.00%
18743       0.00%
268636      0.00%
164758      0.00%
272477      0.00%
541727      0.00%
18839       0.00%
71741       0.00%
529102      0.00%
297578      0.00%
148373      0.00%
7319        0.00%
268972      0.00%
164525      0.00%
17055       0.00%
8679        0.00%
17623       0.00%
18795       0.00%
148396      0.00%
82860       0.00%
272021      0.00%
148374      0.00%
72284       0.00%
98973       0.00%
268892      0.00%
268905      0.00%
17979       0.00%
280669      0.00%
27850       0.00%
10846       0.00%
27802       0.00%
267180      0.00%
5215        0.00%
19547       0.00%
541134      0.00%
17867       0.00%
272985      0.00%
98733       0.00%
268461      0.00%
27078       0.00%
297574      0.00%
271961      0.00%
273100      0.00%
273045      0.00%
540975      0.00%
6807        0.00%
135886      0.00%
8655        0.00%
281190      0.00%
268652      0.00%
18075       0.00%
25946       0.00%
530525      0.00%
99130       0.00%
272982      0.00%
530605      0.00%
533053      0.00%
297573      0.00%
27734       0.00%
166604      0.00%
528701      0.00%
135597      0.00%
100413      0.00%
528813      0.00%
70572       0.00%
267948      0.00%
557741      0.00%
75949       0.00%
268397      0.00%
18091       0.00%
270909      0.00%
266702      0.00%
140188      0.00%
147870      0.00%
100972      0.00%
98718       0.00%
273002      0.00%
6574        0.00%
281237      0.00%
530590      0.00%
19511       0.00%
541215      0.00%
10702       0.00%
71886       0.00%
18094       0.00%
74668       0.00%
18011       0.00%
559165      0.00%
4845        0.00%
33518       0.00%
26966       0.00%
268493      0.00%
557993      0.00%
557989      0.00%
268956      0.00%
148378      0.00%
268349      0.00%
540959      0.00%
71853       0.00%
136108      0.00%
10590       0.00%
82334       0.00%
136106      0.00%
26054       0.00%
165580      0.00%
272796      0.00%
280988      0.00%
533198      0.00%
7255        0.00%
84174       0.00%
268908      0.00%
272988      0.00%
557470      0.00%
75837       0.00%
142028      0.00%
8607        0.00%
164762      0.00%
135741      0.00%
99180       0.00%
70061       0.00%
273001      0.00%
270798      0.00%
99244       0.00%
266925      0.00%
74157       0.00%
74413       0.00%
268494      0.00%
136090      0.00%
139678      0.00%
136101      0.00%
297621      0.00%
98989       0.00%
164254      0.00%
148389      0.00%
529069      0.00%
268700      0.00%
70317       0.00%
17755       0.00%
269004      0.00%
164778      0.00%
5694        0.00%
18798       0.00%
148390      0.00%
5806        0.00%
135853      0.00%
19607       0.00%
528798      0.00%
75885       0.00%
528957      0.00%
140186      0.00%
71789       0.00%
268949      0.00%
9054        0.00%
140202      0.00%
4974        0.00%
530638      0.00%
528846      0.00%
164774      0.00%
148394      0.00%
9070        0.00%
17211       0.00%
3259        0.00%
33911       0.00%
34013       0.00%
35037       0.00%
557774      0.00%
6555        0.00%
34927       0.00%
34411       0.00%
35495       0.00%
279449      0.00%
541743      0.00%
35227       0.00%
34030       0.00%
139581      0.00%
139725      0.00%
100764      0.00%
35035       0.00%
295765      0.00%
136025      0.00%
295833      0.00%
33979       0.00%
7371        0.00%
72092       0.00%
2463        0.00%
34135       0.00%
5739        0.00%
26986       0.00%
557518      0.00%
295884      0.00%
101036      0.00%
17639       0.00%
279101      0.00%
8935        0.00%
541775      0.00%
74398       0.00%
27308       0.00%
35223       0.00%
559788      0.00%
272044      0.00%
72364       0.00%
136042      0.00%
99132       0.00%
34975       0.00%
279445      0.00%
271772      0.00%
7367        0.00%
279462      0.00%
36043       0.00%
557773      0.00%
271164      0.00%
278989      0.00%
479         0.00%
26262       0.00%
51802       0.00%
35047       0.00%
139981      0.00%
495         0.00%
559516      0.00%
557977      0.00%
279356      0.00%
36039       0.00%
278845      0.00%
751         0.00%
8815        0.00%
99676       0.00%
557517      0.00%
17519       0.00%
51881       0.00%
6823        0.00%
27228       0.00%
2671        0.00%
50837       0.00%
140236      0.00%
2399        0.00%
51882       0.00%
279466      0.00%
278990      0.00%
279245      0.00%
70349       0.00%
50853       0.00%
139982      0.00%
70350       0.00%
4511        0.00%
3309        0.00%
35499       0.00%
72028       0.00%
99948       0.00%
279246      0.00%
273612      0.00%
557994      0.00%
50858       0.00%
4463        0.00%
557599      0.00%
4583        0.00%
3255        0.00%
2735        0.00%
295782      0.00%
26970       0.00%
69949       0.00%
34139       0.00%
17627       0.00%
136140      0.00%
8637        0.00%
559452      0.00%
17629       0.00%
298188      0.00%
1005        0.00%
6551        0.00%
735         0.00%
557973      0.00%
148638      0.00%
139934      0.00%
34407       0.00%
5467        0.00%
295850      0.00%
6827        0.00%
83102       0.00%
139837      0.00%
541007      0.00%
100510      0.00%
8942        0.00%
8667        0.00%
17567       0.00%
3135        0.00%
70046       0.00%
27219       0.00%
559724      0.00%
273004      0.00%
557990      0.00%
26058       0.00%
136085      0.00%
70093       0.00%
8686        0.00%
8863        0.00%
528927      0.00%
135582      0.00%
557373      0.00%
557629      0.00%
72300       0.00%
70205       0.00%
528671      0.00%
70094       0.00%
136102      0.00%
272732      0.00%
26218       0.00%
166046      0.00%
271155      0.00%
139726      0.00%
529439      0.00%
295731      0.00%
33591       0.00%
33595       0.00%
4923        0.00%
951         0.00%
559770      0.00%
542751      0.00%
558028      0.00%
17646       0.00%
27299       0.00%
3293        0.00%
34935       0.00%
989         0.00%
1006        0.00%
35054       0.00%
70460       0.00%
557884      0.00%
541327      0.00%
279500      0.00%
3310        0.00%
3279        0.00%
281804      0.00%
51868       0.00%
557343      0.00%
279347      0.00%
25438       0.00%
549718      0.00%
35511       0.00%
22110       0.00%
831         0.00%
541405      0.00%
529487      0.00%
34031       0.00%
21342       0.00%
3263        0.00%
550486      0.00%
272702      0.00%
33919       0.00%
550198      0.00%
17311       0.00%
541595      0.00%
13918       0.00%
530747      0.00%
268715      0.00%
543035      0.00%
9853        0.00%
549686      0.00%
17371       0.00%
550454      0.00%
6871        0.00%
5819        0.00%
271166      0.00%
139709      0.00%
5815        0.00%
552102      0.00%
34015       0.00%
35135       0.00%
551370      0.00%
273582      0.00%
297197      0.00%
50007       0.00%
136507      0.00%
166203      0.00%
559790      0.00%
550451      0.00%
17247       0.00%
5695        0.00%
26206       0.00%
559822      0.00%
6463        0.00%
576172      0.00%
149822      0.00%
298158      0.00%
38350       0.00%
18155       0.00%
34525       0.00%
541531      0.00%
9959        0.00%
5755        0.00%
1982        0.00%
17727       0.00%
33751       0.00%
559419      0.00%
551532      0.00%
5853        0.00%
18045       0.00%
149099      0.00%
33519       0.00%
297643      0.00%
2527        0.00%
271262      0.00%
167070      0.00%
268603      0.00%
550460      0.00%
34427       0.00%
33755       0.00%
33247       0.00%
17367       0.00%
38238       0.00%
84430       0.00%
529019      0.00%
33767       0.00%
15566       0.00%
39374       0.00%
549782      0.00%
2495        0.00%
2751        0.00%
35039       0.00%
550566      0.00%
18046       0.00%
72043       0.00%
84331       0.00%
281774      0.00%
279467      0.00%
9181        0.00%
551990      0.00%
11383       0.00%
25966       0.00%
550294      0.00%
166318      0.00%
267835      0.00%
84379       0.00%
38254       0.00%
576681      0.00%
533199      0.00%
10939       0.00%
533213      0.00%
280894      0.00%
533918      0.00%
6878        0.00%
42350       0.00%
273470      0.00%
39630       0.00%
296606      0.00%
8687        0.00%
22878       0.00%
35439       0.00%
17775       0.00%
529083      0.00%
267691      0.00%
25454       0.00%
18151       0.00%
17389       0.00%
10971       0.00%
36075       0.00%
13662       0.00%
38302       0.00%
2431        0.00%
36071       0.00%
135805      0.00%
529979      0.00%
279387      0.00%
295787      0.00%
541165      0.00%
6495        0.00%
22990       0.00%
165534      0.00%
11451       0.00%
10967       0.00%
272030      0.00%
542155      0.00%
551276      0.00%
531662      0.00%
71019       0.00%
9149        0.00%
529835      0.00%
36015       0.00%
5757        0.00%
5869        0.00%
543902      0.00%
272814      0.00%
550230      0.00%
279451      0.00%
279403      0.00%
559451      0.00%
551622      0.00%
541547      0.00%
543038      0.00%
100779      0.00%
5727        0.00%
529111      0.00%
529771      0.00%
281262      0.00%
280171      0.00%
551274      0.00%
150075      0.00%
550492      0.00%
576165      0.00%
51918       0.00%
533934      0.00%
36077       0.00%
50791       0.00%
76094       0.00%
281147      0.00%
550602      0.00%
148127      0.00%
574371      0.00%
574309      0.00%
21406       0.00%
15454       0.00%
531051      0.00%
22167       0.00%
148891      0.00%
84395       0.00%
296347      0.00%
535710      0.00%
35563       0.00%
10941       0.00%
166462      0.00%
51806       0.00%
9963        0.00%
50014       0.00%
268747      0.00%
34429       0.00%
267678      0.00%
295838      0.00%
576595      0.00%
50071       0.00%
542879      0.00%
297387      0.00%
530591      0.00%
165294      0.00%
150187      0.00%
267675      0.00%
551994      0.00%
19063       0.00%
576710      0.00%
576089      0.00%
557691      0.00%
33503       0.00%
150171      0.00%
3006        0.00%
26014       0.00%
550550      0.00%
6367        0.00%
279259      0.00%
135901      0.00%
534846      0.00%
575180      0.00%
35515       0.00%
25950       0.00%
99691       0.00%
550246      0.00%
150107      0.00%
297323      0.00%
150123      0.00%
560302      0.00%
50599       0.00%
51543       0.00%
35951       0.00%
34493       0.00%
530862      0.00%
559323      0.00%
9943        0.00%
2783        0.00%
76238       0.00%
560283      0.00%
51559       0.00%
35517       0.00%
40030       0.00%
2543        0.00%
26318       0.00%
18895       0.00%
541598      0.00%
560299      0.00%
27230       0.00%
136622      0.00%
529723      0.00%
576611      0.00%
560286      0.00%
34487       0.00%
34111       0.00%
6781        0.00%
280222      0.00%
543403      0.00%
534735      0.00%
551530      0.00%
135917      0.00%
576613      0.00%
558750      0.00%
23134       0.00%
71083       0.00%
10935       0.00%
543131      0.00%
82591       0.00%
541391      0.00%
137534      0.00%
19551       0.00%
101038      0.00%
533175      0.00%
51511       0.00%
9947        0.00%
10987       0.00%
100715      0.00%
542107      0.00%
6779        0.00%
50743       0.00%
35550       0.00%
551226      0.00%
148795      0.00%
50839       0.00%
267627      0.00%
34526       0.00%
6839        0.00%
534174      0.00%
72811       0.00%
42446       0.00%
557615      0.00%
552038      0.00%
550346      0.00%
149934      0.00%
296622      0.00%
43470       0.00%
267115      0.00%
551523      0.00%
72027       0.00%
15054       0.00%
34430       0.00%
33151       0.00%
268907      0.00%
297678      0.00%
36059       0.00%
3053        0.00%
72251       0.00%
35167       0.00%
138411      0.00%
51799       0.00%
576661      0.00%
558395      0.00%
541371      0.00%
6877        0.00%
541502      0.00%
557755      0.00%
35935       0.00%
549690      0.00%
279454      0.00%
141998      0.00%
551482      0.00%
13774       0.00%
9086        0.00%
17263       0.00%
149711      0.00%
574409      0.00%
100923      0.00%
50590       0.00%
576202      0.00%
576170      0.00%
543806      0.00%
150190      0.00%
43726       0.00%
9175        0.00%
98975       0.00%
19182       0.00%
550204      0.00%
559518      0.00%
543083      0.00%
38606       0.00%
19166       0.00%
149867      0.00%
550502      0.00%
164766      0.00%
71227       0.00%
535726      0.00%
551574      0.00%
576662      0.00%
269483      0.00%
533181      0.00%
83358       0.00%
75166       0.00%
101022      0.00%
543179      0.00%
35423       0.00%
71998       0.00%
269486      0.00%
281003      0.00%
17327       0.00%
22222       0.00%
11447       0.00%
6751        0.00%
280990      0.00%
558507      0.00%
150686      0.00%
10463       0.00%
271055      0.00%
19067       0.00%
74143       0.00%
551484      0.00%
533179      0.00%
11454       0.00%
19134       0.00%
84398       0.00%
559341      0.00%
21358       0.00%
18031       0.00%
136606      0.00%
576201      0.00%
297390      0.00%
40142       0.00%
269470      0.00%
533310      0.00%
51822       0.00%
269515      0.00%
575130      0.00%
17135       0.00%
575061      0.00%
280987      0.00%
281659      0.00%
166558      0.00%
543918      0.00%
51767       0.00%
5847        0.00%
101435      0.00%
268699      0.00%
84571       0.00%
10877       0.00%
50078       0.00%
279227      0.00%
165291      0.00%
559467      0.00%
559311      0.00%
542059      0.00%
17839       0.00%
84683       0.00%
297646      0.00%
531515      0.00%
84286       0.00%
35183       0.00%
530779      0.00%
297167      0.00%
543406      0.00%
72107       0.00%
530859      0.00%
52423       0.00%
279019      0.00%
550598      0.00%
99899       0.00%
533663      0.00%
551228      0.00%
19069       0.00%
50782       0.00%
552022      0.00%
72350       0.00%
551338      0.00%
84539       0.00%
296363      0.00%
39518       0.00%
136142      0.00%
531611      0.00%
550490      0.00%
272798      0.00%
298091      0.00%
528871      0.00%
529117      0.00%
84587       0.00%
268635      0.00%
9918        0.00%
36055       0.00%
266733      0.00%
542315      0.00%
52318       0.00%
550195      0.00%
11485       0.00%
21454       0.00%
11453       0.00%
280267      0.00%
531614      0.00%
268606      0.00%
35453       0.00%
576085      0.00%
296555      0.00%
5870        0.00%
279275      0.00%
148395      0.00%
82779       0.00%
35391       0.00%
9150        0.00%
543950      0.00%
136619      0.00%
541643      0.00%
298142      0.00%
16863       0.00%
167083      0.00%
38510       0.00%
34494       0.00%
34519       0.00%
42702       0.00%
7279        0.00%
50846       0.00%
6845        0.00%
165179      0.00%
528877      0.00%
543294      0.00%
101547      0.00%
34367       0.00%
82846       0.00%
559531      0.00%
574358      0.00%
137630      0.00%
552044      0.00%
50583       0.00%
576713      0.00%
18141       0.00%
576677      0.00%
84651       0.00%
166206      0.00%
542411      0.00%
549786      0.00%
6843        0.00%
8575        0.00%
85051       0.00%
149147      0.00%
26062       0.00%
5867        0.00%
138302      0.00%
7343        0.00%
82795       0.00%
150222      0.00%
9197        0.00%
529133      0.00%
576709      0.00%
19055       0.00%
166095      0.00%
149819      0.00%
576053      0.00%
166350      0.00%
272846      0.00%
34491       0.00%
543803      0.00%
281291      0.00%
11479       0.00%
576166      0.00%
35447       0.00%
551516      0.00%
576169      0.00%
19131       0.00%
17823       0.00%
268971      0.00%
19567       0.00%
150078      0.00%
23758       0.00%
166251      0.00%
297307      0.00%
295611      0.00%
50542       0.00%
19175       0.00%
6875        0.00%
295547      0.00%
138347      0.00%
85166       0.00%
51863       0.00%
38494       0.00%
99758       0.00%
280891      0.00%
267883      0.00%
280813      0.00%
6815        0.00%
576153      0.00%
23646       0.00%
165023      0.00%
559774      0.00%
280235      0.00%
550570      0.00%
19687       0.00%
529079      0.00%
542939      0.00%
9911        0.00%
13150       0.00%
551270      0.00%
281195      0.00%
72875       0.00%
19151       0.00%
296619      0.00%
541614      0.00%
552092      0.00%
551267      0.00%
18655       0.00%
10973       0.00%
295851      0.00%
138299      0.00%
34423       0.00%
18095       0.00%
5851        0.00%
551578      0.00%
75422       0.00%
44126       0.00%
543435      0.00%
18127       0.00%
574357      0.00%
141886      0.00%
35451       0.00%
39262       0.00%
18157       0.00%
267947      0.00%
297371      0.00%
551626      0.00%
271774      0.00%
50638       0.00%
17119       0.00%
551510      0.00%
11499       0.00%
11387       0.00%
576659      0.00%
36023       0.00%
41822       0.00%
542957      0.00%
9179        0.00%
35549       0.00%
136555      0.00%
542379      0.00%
551987      0.00%
543150      0.00%
149966      0.00%
19070       0.00%
551322      0.00%
559534      0.00%
16767       0.00%
84638       0.00%
560235      0.00%
141982      0.00%
4575        0.00%
558766      0.00%
19007       0.00%
297579      0.00%
280923      0.00%
101483      0.00%
17387       0.00%
14942       0.00%
71887       0.00%
279982      0.00%
51566       0.00%
148907      0.00%
19631       0.00%
166302      0.00%
43358       0.00%
279229      0.00%
531630      0.00%
269419      0.00%
542267      0.00%
550554      0.00%
6887        0.00%
529310      0.00%
147871      0.00%
531547      0.00%
297422      0.00%
280783      0.00%
18043       0.00%
4831        0.00%
18107       0.00%
51815       0.00%
281038      0.00%
165227      0.00%
17983       0.00%
22935       0.00%
141519      0.00%
137678      0.00%
2687        0.00%
576204      0.00%
8927        0.00%
543851      0.00%
559566      0.00%
72763       0.00%
295643      0.00%
575081      0.00%
82859       0.00%
99755       0.00%
137423      0.00%
19181       0.00%
281294      0.00%
50535       0.00%
558494      0.00%
165550      0.00%
551334      0.00%
35487       0.00%
5863        0.00%
543291      0.00%
10875       0.00%
83355       0.00%
17023       0.00%
543182      0.00%
34539       0.00%
551254      0.00%
541309      0.00%
50526       0.00%
148427      0.00%
50030       0.00%
101534      0.00%
76190       0.00%
9950        0.00%
551478      0.00%
272591      0.00%
50519       0.00%
543438      0.00%
50798       0.00%
298075      0.00%
43374       0.00%
532973      0.00%
142030      0.00%
576147      0.00%
17383       0.00%
298155      0.00%
42590       0.00%
543147      0.00%
558239      0.00%
549830      0.00%
297278      0.00%
267179      0.00%
535214      0.00%
19163       0.00%
551580      0.00%
550314      0.00%
19675       0.00%
543915      0.00%
560219      0.00%
297630      0.00%
11486       0.00%
76958       0.00%
83563       0.00%
576051      0.00%
76446       0.00%
149918      0.00%
280238      0.00%
149963      0.00%
267723      0.00%
19103       0.00%
529127      0.00%
70971       0.00%
531627      0.00%
534942      0.00%
22887       0.00%
575036      0.00%
51662       0.00%
140958      0.00%
550458      0.00%
576197      0.00%
557787      0.00%
17871       0.00%
273614      0.00%
99998       0.00%
18863       0.00%
34541       0.00%
533406      0.00%
576163      0.00%
148382      0.00%
17759       0.00%
37726       0.00%
150731      0.00%
101531      0.00%
137579      0.00%
552099      0.00%
51614       0.00%
27854       0.00%
279966      0.00%
273566      0.00%
575082      0.00%
137531      0.00%
296299      0.00%
551260      0.00%
575132      0.00%
552042      0.00%
101550      0.00%
42334       0.00%
529134      0.00%
281771      0.00%
268702      0.00%
541421      0.00%
50894       0.00%
530894      0.00%
273070      0.00%
575141      0.00%
19663       0.00%
11483       0.00%
35454       0.00%
575146      0.00%
85195       0.00%
551258      0.00%
84654       0.00%
542927      0.00%
52377       0.00%
148315      0.00%
10878       0.00%
295403      0.00%
531563      0.00%
71086       0.00%
534958      0.00%
6719        0.00%
50023       0.00%
269403      0.00%
76494       0.00%
542366      0.00%
9191        0.00%
576195      0.00%
281707      0.00%
6893        0.00%
541419      0.00%
27086       0.00%
18847       0.00%
551996      0.00%
10983       0.00%
280939      0.00%
267579      0.00%
101467      0.00%
149851      0.00%
269006      0.00%
576675      0.00%
11502       0.00%
6782        0.00%
19165       0.00%
5854        0.00%
574291      0.00%
6846        0.00%
551526      0.00%
534190      0.00%
19179       0.00%
33263       0.00%
529822      0.00%
541422      0.00%
82891       0.00%
150174      0.00%
51870       0.00%
560187      0.00%
33407       0.00%
528799      0.00%
271790      0.00%
532943      0.00%
576150      0.00%
166606      0.00%
551594      0.00%
534687      0.00%
9949        0.00%
266959      0.00%
535614      0.00%
19671       0.00%
6775        0.00%
18079       0.00%
574377      0.00%
270829      0.00%
72795       0.00%
35999       0.00%
296283      0.00%
25502       0.00%
271310      0.00%
533207      0.00%
575075      0.00%
6891        0.00%
267214      0.00%
543390      0.00%
574410      0.00%
42398       0.00%
576092      0.00%
140718      0.00%
19133       0.00%
164511      0.00%
575126      0.00%
551366      0.00%
297275      0.00%
267934      0.00%
532967      0.00%
137886      0.00%
38558       0.00%
75438       0.00%
34523       0.00%
533117      0.00%
37838       0.00%
18158       0.00%
559263      0.00%
576060      0.00%
71326       0.00%
541403      0.00%
16879       0.00%
533422      0.00%
551590      0.00%
50487       0.00%
100559      0.00%
551222      0.00%
34399       0.00%
17359       0.00%
551514      0.00%
533223      0.00%
140974      0.00%
42606       0.00%
535102      0.00%
83611       0.00%
281758      0.00%
297531      0.00%
84686       0.00%
575034      0.00%
100971      0.00%
279470      0.00%
137790      0.00%
267611      0.00%
279499      0.00%
269467      0.00%
42654       0.00%
41838       0.00%
18783       0.00%
541373      0.00%
279963      0.00%
10942       0.00%
52311       0.00%
551571      0.00%
18799       0.00%
35559       0.00%
551318      0.00%
71995       0.00%
576156      0.00%
82862       0.00%
557727      0.00%
559675      0.00%
165278      0.00%
34542       0.00%
549734      0.00%
559422      0.00%
269371      0.00%
19159       0.00%
9966        0.00%
8671        0.00%
148910      0.00%
574374      0.00%
543947      0.00%
549834      0.00%
542123      0.00%
281006      0.00%
166315      0.00%
84635       0.00%
141726      0.00%
11390       0.00%
576086      0.00%
44238       0.00%
268974      0.00%
99643       0.00%
100699      0.00%
531003      0.00%
19119       0.00%
18109       0.00%
7231        0.00%
575027      0.00%
529015      0.00%
72299       0.00%
141742      0.00%
148894      0.00%
529115      0.00%
99230       0.00%
559723      0.00%
9195        0.00%
150619      0.00%
559319      0.00%
550483      0.00%
576083      0.00%
552035      0.00%
557547      0.00%
84315       0.00%
140206      0.00%
532895      0.00%
150683      0.00%
150587      0.00%
101070      0.00%
530639      0.00%
295659      0.00%
296251      0.00%
33773       0.00%
543067      0.00%
575030      0.00%
84427       0.00%
137934      0.00%
14686       0.00%
531518      0.00%
281246      0.00%
6511        0.00%
148331      0.00%
541646      0.00%
268750      0.00%
280219      0.00%
551507      0.00%
19691       0.00%
10990       0.00%
272046      0.00%
9965        0.00%
141630      0.00%
71342       0.00%
138398      0.00%
33771       0.00%
19615       0.00%
35565       0.00%
297419      0.00%
25550       0.00%
7327        0.00%
35903       0.00%
17631       0.00%
167086      0.00%
296507      0.00%
559287      0.00%
549738      0.00%
9915        0.00%
542011      0.00%
18110       0.00%
576108      0.00%
148379      0.00%
9182        0.00%
72862       0.00%
5343        0.00%
575065      0.00%
576707      0.00%
269374      0.00%
148843      0.00%
552106      0.00%
531006      0.00%
51550       0.00%
18751       0.00%
11495       0.00%
52430       0.00%
543134      0.00%
84382       0.00%
552026      0.00%
148939      0.00%
273054      0.00%
83374       0.00%
74654       0.00%
35566       0.00%
50126       0.00%
138446      0.00%
83307       0.00%
550342      0.00%
100014      0.00%
576714      0.00%
281259      0.00%
149915      0.00%
273102      0.00%
51607       0.00%
576678      0.00%
13262       0.00%
9917        0.00%
558443      0.00%
150699      0.00%
72142       0.00%
76206       0.00%
558510      0.00%
35543       0.00%
541855      0.00%
149051      0.00%
549802      0.00%
267182      0.00%
75182       0.00%
550310      0.00%
298043      0.00%
267166      0.00%
576198      0.00%
270799      0.00%
83371       0.00%
550202      0.00%
552083      0.00%
535246      0.00%
72110       0.00%
575062      0.00%
99742       0.00%
279915      0.00%
576149      0.00%
530750      0.00%
530078      0.00%
280011      0.00%
542382      0.00%
529214      0.00%
41934       0.00%
576057      0.00%
141774      0.00%
542299      0.00%
43614       0.00%
541611      0.00%
533151      0.00%
551475      0.00%
135661      0.00%
137902      0.00%
296366      0.00%
75983       0.00%
541087      0.00%
139965      0.00%
543899      0.00%
543339      0.00%
82335       0.00%
11389       0.00%
576054      0.00%
558651      0.00%
575068      0.00%
150702      0.00%
150219      0.00%
10871       0.00%
543835      0.00%
139679      0.00%
542110      0.00%
7263        0.00%
552090      0.00%
136110      0.00%
575174      0.00%
27742       0.00%
11501       0.00%
19127       0.00%
535758      0.00%
85147       0.00%
268718      0.00%
575059      0.00%
2799        0.00%
574405      0.00%
298139      0.00%
150635      0.00%
298187      0.00%
557757      0.00%
575129      0.00%
18103       0.00%
541343      0.00%
21854       0.00%
550298      0.00%
528847      0.00%
574307      0.00%
530795      0.00%
149931      0.00%
72094       0.00%
83627       0.00%
267694      0.00%
576099      0.00%
14798       0.00%
575077      0.00%
84175       0.00%
541307      0.00%
541135      0.00%
574373      0.00%
576058      0.00%
76350       0.00%
531150      0.00%
135887      0.00%
550250      0.00%
142494      0.00%
72366       0.00%
9854        0.00%
574403      0.00%
83403       0.00%
35518       0.00%
35547       0.00%
280155      0.00%
559678      0.00%
531102      0.00%
530846      0.00%
83259       0.00%
85150       0.00%
271278      0.00%
533115      0.00%
140702      0.00%
18015       0.00%
279899      0.00%
14030       0.00%
166971      0.00%
100766      0.00%
542126      0.00%
269518      0.00%
552028      0.00%
535198      0.00%
575177      0.00%
576102      0.00%
557982      0.00%
138414      0.00%
23246       0.00%
19639       0.00%
529838      0.00%
575139      0.00%
72398       0.00%
268651      0.00%
576101      0.00%
533454      0.00%
575173      0.00%
85083       0.00%
85163       0.00%
76462       0.00%
533230      0.00%
100782      0.00%
281803      0.00%
99487       0.00%
574406      0.00%
41886       0.00%
543323      0.00%
167019      0.00%
9439        0.00%
529055      0.00%
529567      0.00%
543387      0.00%
268859      0.00%
529358      0.00%
166574      0.00%
72878       0.00%
552138      0.00%
575125      0.00%
575123      0.00%
552108      0.00%
266703      0.00%
557803      0.00%
268495      0.00%
43422       0.00%
297374      0.00%
9851        0.00%
6767        0.00%
541163      0.00%
84542       0.00%
266989      0.00%
574355      0.00%
37790       0.00%
82843       0.00%
542363      0.00%
83614       0.00%
149163      0.00%
529326      0.00%
551219      0.00%
149195      0.00%
83630       0.00%
529085      0.00%
550234      0.00%
18139       0.00%
19039       0.00%
135998      0.00%
9198        0.00%
575066      0.00%
10974       0.00%
576090      0.00%
296350      0.00%
100667      0.00%
552086      0.00%
529021      0.00%
34535       0.00%
142510      0.00%
551251      0.00%
99246       0.00%
136862      0.00%
281150      0.00%
279979      0.00%
557998      0.00%
272958      0.00%
137646      0.00%
137643      0.00%
140190      0.00%
268862      0.00%
100926      0.00%
281179      0.00%
136094      0.00%
135869      0.00%
557471      0.00%
100670      0.00%
76974       0.00%
279163      0.00%
533111      0.00%
148398      0.00%
6894        0.00%
98719       0.00%
100814      0.00%
268958      0.00%
575171      0.00%
576154      0.00%
5821        0.00%
575029      0.00%
575145      0.00%
575148      0.00%
83515       0.00%
164782      0.00%
531118      0.00%
280123      0.00%
549798      0.00%
136878      0.00%
85099       0.00%
533211      0.00%
10989       0.00%
529103      0.00%
71070       0.00%
5758        0.00%
296395      0.00%
281035      0.00%
575178      0.00%
575084      0.00%
576106      0.00%
281691      0.00%
164255      0.00%
19519       0.00%
5439        0.00%
552134      0.00%
281755      0.00%
148827      0.00%
9085        0.00%
534990      0.00%
70574       0.00%
9147        0.00%
